Season Code,Event Code,Item Code,Pr Level Full Name,Order Qty (Total),Event Amt (Total),Event Pmt (Total),Price Type Full Name,Class Full Name
BB26,MB02,MB02,Upper Reserved,2,0,0,Comp - Grogan,Single Game - Promo/Comp Sales Leads
BB26,MB02,MB02,Upper Reserved,1,0,0,Comp - Marketing/Promotions,Single Game - Promo/Comp Sales Leads
BB26,MB02,MB02,Upper Reserved,4,0,0,Comp - Player Guest,Single Game - Promo/Comp Non Sales Leads
BB26,MB02,MB02,Upper Reserved,2,25,25,Day of F/S,Single Game - F/S
BB26,MB02,MB02,Upper Reserved,42,"1,050.00","1,050.00",Day of Full Price,Single Game - Day of Game
BB26,MB02,MB02,Upper Reserved,1,15,15,Day of Youth,Single Game - Day of Game
BB26,MB02,MB02,Upper Reserved,5,50,50,F/S (Limit 2),Single Game - F/S
BB26,MB02,MB02,Upper Reserved,16,320,320,Full Price,Single Game - Standard
BB26,MB02,MB02,Upper Reserved,12,0,0,Recruit Tickets,Single Game - Promo/Comp Non Sales Leads
BB26,MB02,MB02,Upper Reserved,6,0,0,Rocket 10 Pack Upper,Single Game - Promo/Comp Non Sales Leads
BB26,MB02,MB02,Upper Reserved,2,0,0,Transfer Comp,Transfer
BB26,MB02,MB02,Upper Reserved,4,0.96,0.96,Transfer F/S,Transfer
BB26,MB02,MB02,Upper Reserved,11,80.63,80.63,Transfer Full Price,Transfer
BB26,MB02,MBS,Club,24,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB02,MBS,Club,4,0,0,Season Comp - Courtesy Car Program - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Club,6,48,48,Season F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Club,0,0,0,Season Full Price,Season Tickets - Standard
BB26,MB02,MBS,Club,33,528,464,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Club,2,32,32,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02,MBS,Club,10,160,160,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS,Club,41,328,328,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Club,2,16,16,Season UT Pkg F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Club,12,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Courtside,8,128,128,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Courtside,0,0,0,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02,MBS,Courtside,42,336,336,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Courtside,19,152,152,Season UT Pkg - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB02,MBS,Courtside,2,0,0,Season UT Trade - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB02,MBS,Loge,1,0,0,Season Comp,Season Tickets - Comp
BB26,MB02,MBS,Loge,4,0,0,Season Comp - Athletic Retiree - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Loge,10,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Loge,4,0,0,Season RSP Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Loge,64,512,512,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Loge,2,16,16,Season UT Pkg - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB02,MBS,Loge,2,16,16,Season UT Pkg F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Loge,2,16,16,Season UT Pkg F/S - NEW - Grogan,New Season Tickets - F/S
BB26,MB02,MBS,Loge,4,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Lower Reserved,31,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB02,MBS,Lower Reserved,2,14.66,14.66,Season ADA Lower,Season Tickets - Standard
BB26,MB02,MBS,Lower Reserved,52,0,0,Season Comp,Season Tickets - Comp
BB26,MB02,MBS,Lower Reserved,8,0,0,Season Comp - Athletic Retiree,Season Tickets - Comp
BB26,MB02,MBS,Lower Reserved,20,0,0,Season Comp - Athletic Staff,Season Tickets - Comp
BB26,MB02,MBS,Lower Reserved,4,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Lower Reserved,2,0,0,Season Comp - Kids Club,Season Tickets - Comp
BB26,MB02,MBS,Lower Reserved,0,0,0,Season Comp - Player/Parent Comp,Season Tickets - Comp
BB26,MB02,MBS,Lower Reserved,10,71.7,57.36,Season F/S,Season Tickets - F/S
BB26,MB02,MBS,Lower Reserved,2,14.34,14.34,Season F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Lower Reserved,20,286.6,286.6,Season Full Price,Season Tickets - Standard
BB26,MB02,MBS,Lower Reserved,2,28.66,28.66,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Lower Reserved,4,57.32,57.32,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02,MBS,Lower Reserved,8,38.4,38.4,Season RSP 1/3,Season Tickets - Package/Trade
BB26,MB02,MBS,Lower Reserved,73,350.4,350.4,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Lower Reserved,0,0,0,Season RSP Trade,Season Tickets - Package/Trade
BB26,MB02,MBS,Lower Reserved,0,0,0,Season RSP Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Lower Reserved,3,21.51,21.51,Season Varisty T - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Lower Reserved,14,100.38,100.38,Season Varsity T,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone A,20,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,20,0,0,Season Comp,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,4,0,0,Season Comp - Athletic Retiree - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,10,0,0,Season Comp - Athletic Staff,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,12,0,0,Season Comp - Athletic Staff - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,4,0,0,Season Comp - Coaching Staff - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,20,0,0,Season Comp - Courtesy Car Program - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,4,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone A,18,144,144,Season F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone A,0,0,0,Season Full Price,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone A,130,"2,080.00","2,016.00",Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone A,9,144,144,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone A,6,31.98,31.98,Season RSP 1/3,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,4,21.32,21.32,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,0,0,0,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,0,0,0,Season RSP Trade,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,55,440,440,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,4,32,32,Season UT Pkg F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone A,4,32,32,Season UT Pkg Varsity T - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,4,32,32,Season UT Pkg Varsity T - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone A,2,16,16,Season Varisty T - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone A,0,0,0,Season Youth - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,40,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,1,3.67,3.67,Season ADA Lower F/S,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,2,0,0,Season Comp,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,6,0,0,Season Comp - Athletic Retiree,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,6,0,0,Season Comp - Athletic Retiree - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,27,0,0,Season Comp - Athletic Staff,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,12,0,0,Season Comp - Athletic Staff - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,21,0,0,Season Comp - Coaching Staff - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,12,0,0,Season Comp - Courtesy Car Program - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,14,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,2,0,0,Season Comp - Kids Club,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,13,0,0,Season Comp - Player/Parent Comp,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone B,16,128,80,Season F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone B,2,16,16,Season F/S - NEW,New Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone B,0,0,0,Season Full Price,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,130,"2,080.00","1,872.00",Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,2,32,32,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,8,128,128,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,14,74.62,63.96,Season RSP 1/3,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,57,303.81,261.17,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,4,21.32,21.32,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,6,0,0,Season RSP Trade,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,4,0,0,Season RSP Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,2,16,16,Season UT Pkg,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,49,392,392,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,2,16,16,Season UT Pkg F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone B,28,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone B,4,32,32,Season Varisty T - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,2,16,16,Season Varisty T - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone B,1,8,8,Season Youth - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,37,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,15,109.95,87.96,Season ADA Lower,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,2,14.66,14.66,Season ADA Lower - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,2,7.34,7.34,Season ADA Lower F/S,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,4,0,0,Season Comp,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone C,6,0,0,Season Comp - Athletic Retiree,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone C,73,0,0,Season Comp - Athletic Staff,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone C,4,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone C,1,0,0,Season Comp - Kids Club,Season Tickets - Comp
BB26,MB02,MBS,Rocket Fund - Zone C,28,200.76,186.42,Season F/S,Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone C,30,215.1,215.1,Season F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone C,4,28.68,28.68,Season F/S - NEW - Grogan,New Season Tickets - F/S
BB26,MB02,MBS,Rocket Fund - Zone C,62,888.46,859.8,Season Full Price,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,41,587.53,587.53,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,2,28.66,28.66,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,10,143.3,143.3,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,16,76.8,76.8,Season RSP 1/3,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,10,48,48,Season RSP 1/3 - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,8,38.4,38.4,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,1,7.17,7.17,Season UT Pkg,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,4,28.68,28.68,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,2,14.34,14.34,Season UT Pkg Varsity T - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,4,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Rocket Fund - Zone C,23,164.91,157.74,Season Varisty T - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,57,408.69,365.67,Season Varsity T,Season Tickets - Standard
BB26,MB02,MBS,Rocket Fund - Zone C,2,14.34,14.34,Season Youth,Season Tickets - Standard
BB26,MB02,MBS,Suite,14,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Suite,4,64,0,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Suite,188,"1,504.00","1,472.00",Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Suite,8,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,204,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB02,MBS,Upper Reserved,34,0,0,Season Comp,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,0,0,0,Season Comp - Athletic Committee,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,16,0,0,Season Comp - Athletic Committee - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,4,0,0,Season Comp - Athletic Retiree,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,39,0,0,Season Comp - Athletic Staff,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,6,0,0,Season Comp - Athletic Staff - Grogan,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,36,0,0,Season Comp - Cheer,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,127,0,0,Season Comp - Kids Club,Season Tickets - Comp
BB26,MB02,MBS,Upper Reserved,42,154.14,135.79,Season F/S,Season Tickets - F/S
BB26,MB02,MBS,Upper Reserved,2,7.34,0,Season F/S - Grogan,Season Tickets - F/S
BB26,MB02,MBS,Upper Reserved,4,14.68,14.68,Season F/S - NEW,New Season Tickets - F/S
BB26,MB02,MBS,Upper Reserved,156,"1,143.48",952.9,Season Full Price,Season Tickets - Standard
BB26,MB02,MBS,Upper Reserved,10,73.3,51.31,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS,Upper Reserved,16,117.28,95.29,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02,MBS,Upper Reserved,4,29.32,29.32,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS,Upper Reserved,196,484.12,484.12,Season RSP 1/3,Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,4,9.88,9.88,Season RSP 1/3 - NEW,New Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,80,0,0,Season RSP Trade,Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,4,0,0,Season RSP Trade - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,0,0,0,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,0,0,0,Season UT Trade,Season Tickets - Package/Trade
BB26,MB02,MBS,Upper Reserved,2,7.34,7.34,Season Varsity T,Season Tickets - Standard
BB26,MB02,MBS14,Rocket Fund - Zone A,2,34.28,34.28,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB02,MBS14,Rocket Fund - Zone B,2,34.28,34.28,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB02,MBS14,Upper Reserved,4,0,0,Season Comp - Athletic Staff - Grogan,Season Tickets - Comp
BB26,MB02,MBS14,Upper Reserved,5,0,0,Season Comp - Kids Club,Season Tickets - Comp
BB26,MB02,MBS14,Upper Reserved,1,7.86,7.86,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB02P,BBPKFS,Area A,497,0,0,Parking,Parking
BB26,MB02P,BBPKFS,Area A,1,0,0,Parking - Courtside,Parking
BB26,MB02P,BBPKFS,Area A,115,0,0,Parking - Staff,Parking
BB26,MB02P,BBPKFS,Area A,4,0,0,Parking - Vendor,Parking
BB26,MB02P,BBPKFS,Area B,185,0,0,Parking,Parking
BB26,MB02P,BBPKFS,Area B,16,0,0,Parking - Staff,Parking
BB26,MB02P,BBPKFS,Area PC/SD,179,0,0,Parking,Parking
BB26,MB02P,BBPKFS,Area SHR,38,0,0,Parking,Parking
BB26,MB02P,BBPKFS29,Area B,1,0,0,Parking - Staff,Parking
BB26,MB02P,BBPKFSCSM,Area A,47,0,0,Parking - Courtside,Parking
BB26,MB02P,MB02P,Area A,49,0,0,Parking,Parking
BB26,MB02P,MB02P,Area A,25,0,0,Parking - Courtside,Parking
BB26,MB02P,MB02P,Area A,7,0,0,Parking - Staff,Parking
BB26,MB02P,MB02P,Area B,8,0,0,Parking,Parking
BB26,MB02P,MB02P,Area B,1,0,0,Parking - Staff,Parking
BB26,MB02P,MB02P,Area PC/SD,7,0,0,Parking,Parking
BB26,MB02P,MB02P,Area SHR,4,0,0,Parking,Parking
BB26,MB03,MB03,Club,3,48,48,Transfer Full Price - Grogan,Transfer
BB26,MB03,MB03,Courtside,18,144,144,Transfer UT Pkg - Grogan,Transfer
BB26,MB03,MB03,Loge,4,0,0,Comp - Grogan,Single Game - Promo/Comp Sales Leads
BB26,MB03,MB03,Loge,23,184,184,Transfer UT Pkg - Grogan,Transfer
BB26,MB03,MB03,Lower Reserved,1,12.5,12.5,F/S (Limit 2),Single Game - F/S
BB26,MB03,MB03,Lower Reserved,14,350,350,Full Price,Single Game - Standard
BB26,MB03,MB03,Lower Reserved,7,0,0,Rocket 10 Pack Lower,Single Game - Promo/Comp Non Sales Leads
BB26,MB03,MB03,Lower Reserved,2,14.32,14.32,Transfer F/S,Transfer
BB26,MB03,MB03,Lower Reserved,2,0.96,0.96,Transfer F/S - Grogan,Transfer
BB26,MB03,MB03,Lower Reserved,4,57.32,57.32,Transfer Full Price,Transfer
BB26,MB03,MB03,Rocket Fund - Zone A,3,150,150,Full Price,Single Game - Standard
BB26,MB03,MB03,Rocket Fund - Zone A,2,16,16,Transfer F/S - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone A,4,64,64,Transfer Full Price - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone A,8,42.64,42.64,Transfer RSP 1/3,Transfer
BB26,MB03,MB03,Rocket Fund - Zone B,0,0,0,Comp,Single Game - Standard
BB26,MB03,MB03,Rocket Fund - Zone B,4,0,0,Comp - Grogan,Single Game - Promo/Comp Sales Leads
BB26,MB03,MB03,Rocket Fund - Zone B,17,680,680,Full Price,Single Game - Standard
BB26,MB03,MB03,Rocket Fund - Zone B,37,"1,295.00","1,295.00",Group Extra (10+),Group Tickets
BB26,MB03,MB03,Rocket Fund - Zone B,2,0,0,Recruit Tickets,Single Game - Promo/Comp Non Sales Leads
BB26,MB03,MB03,Rocket Fund - Zone B,8,0,0,Transfer Comp,Transfer
BB26,MB03,MB03,Rocket Fund - Zone B,2,16,16,Transfer F/S - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone B,14,224,224,Transfer Full Price - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone B,2,16,16,Transfer UT Pkg - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone C,4,0,0,Comp,Single Game - Standard
BB26,MB03,MB03,Rocket Fund - Zone C,1,0,0,Comp - Grogan,Single Game - Promo/Comp Sales Leads
BB26,MB03,MB03,Rocket Fund - Zone C,2,0.96,0.96,Transfer F/S,Transfer
BB26,MB03,MB03,Rocket Fund - Zone C,4,1.92,1.92,Transfer F/S - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone C,2,0.96,0.96,Transfer UT Pkg - Grogan,Transfer
BB26,MB03,MB03,Rocket Fund - Zone C,2,0.96,0.96,Transfer Varsity T,Transfer
BB26,MB03,MB03,Rocket Fund - Zone C,2,0.96,0.96,Transfer Varsity T - Grogan,Transfer
BB26,MB03,MB03,Suite,12,0,0,Transfer Comp - Grogan,Transfer
BB26,MB03,MB03,Suite,41,328,328,Transfer UT Pkg - Grogan,Transfer
BB26,MB03,MB03,Upper Reserved,13,260,260,Full Price,Single Game - Standard
BB26,MB03,MB03,Upper Reserved,1,20,20,Full Price - Grogan,Single Game - Standard
BB26,MB03,MB03,Upper Reserved,4,0,0,Rocket 10 Pack Upper,Single Game - Promo/Comp Non Sales Leads
BB26,MB03,MB03,Upper Reserved,1,0,0,Transfer Comp,Transfer
BB26,MB03,MB03,Upper Reserved,3,7.56,7.56,Transfer F/S,Transfer
BB26,MB03,MB03,Upper Reserved,5,36.65,36.65,Transfer Full Price,Transfer
BB26,MB03,MBS,Club,24,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB03,MBS,Club,4,0,0,Season Comp - Courtesy Car Program - Grogan,Season Tickets - Comp
BB26,MB03,MBS,Club,6,48,48,Season F/S - Grogan,Season Tickets - F/S
BB26,MB03,MBS,Club,0,0,0,Season Full Price,Season Tickets - Standard
BB26,MB03,MBS,Club,30,480,416,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB03,MBS,Club,2,32,32,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB03,MBS,Club,10,160,160,Season Full Price - NEW - Grogan,New Season Tickets - Standard
BB26,MB03,MBS,Club,45,360,328,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB03,MBS,Club,2,16,16,Season UT Pkg F/S - Grogan,Season Tickets - F/S
BB26,MB03,MBS,Club,12,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB03,MBS,Courtside,8,128,128,Season Full Price - Grogan,Season Tickets - Standard
BB26,MB03,MBS,Courtside,0,0,0,Season Full Price - NEW,New Season Tickets - Standard
BB26,MB03,MBS,Courtside,44,352,352,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB03,MBS,Courtside,18,144,144,Season UT Pkg - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB03,MBS,Courtside,2,0,0,Season UT Trade - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB03,MBS,Loge,1,0,0,Season Comp,Season Tickets - Comp
BB26,MB03,MBS,Loge,4,0,0,Season Comp - Athletic Retiree - Grogan,Season Tickets - Comp
BB26,MB03,MBS,Loge,10,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB03,MBS,Loge,4,0,0,Season RSP Trade - Grogan,Season Tickets - Package/Trade
BB26,MB03,MBS,Loge,59,472,472,Season UT Pkg - Grogan,Season Tickets - Package/Trade
BB26,MB03,MBS,Loge,2,16,16,Season UT Pkg - NEW - Grogan,New Season Tickets - Package/Trade
BB26,MB03,MBS,Loge,14,112,112,Season UT Pkg F/S - Grogan,Season Tickets - F/S
BB26,MB03,MBS,Loge,2,16,16,Season UT Pkg F/S - NEW - Grogan,New Season Tickets - F/S
BB26,MB03,MBS,Loge,8,0,0,Season UT Trade - Grogan,Season Tickets - Package/Trade
BB26,MB03,MBS,Lower Reserved,31,0,0,Event Dynamic,Single Game - Package/Trade
BB26,MB03,MBS,Lower Reserved,2,14.66,14.66,Season ADA Lower,Season Tickets - Standard
BB26,MB03,MBS,Lower Reserved,52,0,0,Season Comp,Season Tickets - Comp
BB26,MB03,MBS,Lower Reserved,8,0,0,Season Comp - Athletic Retiree,Season Tickets - Comp
BB26,MB03,MBS,Lower Reserved,24,0,0,Season Comp - Athletic Staff,Season Tickets - Comp
BB26,MB03,MBS,Lower Reserved,4,0,0,Season Comp - Grogan,Season Tickets - Comp
BB26,MB03,MBS,Lower Reserved,2,0,0,Season Comp - Kids Club,Season Tickets - Comp
BB26,MB03,MBS,Lower Reserved,0,0,0,Season Comp - Player/Parent Comp,Season Tickets - Comp
