"Season Code","Event Code","Item Code","Pr Level Full Name","Order Qty (Total)","Event Amt (Total)","Event Pmt (Total)","Price Type Full Name","Class Full Name"
"BB24","MB02","MB02","Upper B","204","0.00","0.00","Team Toledo - Mental Health Awareness","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB02","MB02","Upper B","8","42.64","42.64","Transfer Full Price","Transfer"
"BB24","MB02","MB02","Upper B","20","110.00","110.00","Youth (12 & Under)","Single Game - Standard"
"BB24","MB02","MBS","Bleachers","0","0.00","0.00","Season Recent Alumni - 1 Sport","Season Tickets - Standard"
"BB24","MB02","MBS","Club","2","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Club","4","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Club","0","0.00","0.00","Season Comp - NEW - Grogan","New Season Tickets - Comp"
"BB24","MB02","MBS","Club","6","42.00","42.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB02","MBS","Club","54","756.00","756.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Club","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Club","10","140.00","140.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Club","42","294.00","294.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Club","4","28.00","28.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Club","2","14.00","14.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Club","12","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Courtside","0","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Courtside","16","224.00","224.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Courtside","0","0.00","0.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Courtside","21","147.00","147.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Courtside","2","14.00","14.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Loge","1","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Loge","14","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Loge","0","0.00","0.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Loge","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Loge","69","483.00","483.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Loge","8","56.00","56.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Loge","0","0.00","0.00","Season UT Pkg F/S","Season Tickets - F/S"
"BB24","MB02","MBS","Loge","4","28.00","28.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Loge","8","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","29","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB02","MBS","Premium Blue","29","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Premium Blue","52","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Premium Blue","0","0.00","0.00","Season Comp - NEW - Grogan","New Season Tickets - Comp"
"BB24","MB02","MBS","Premium Blue","2","14.00","14.00","Season F/S","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Blue","30","210.00","210.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Blue","4","28.00","28.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB02","MBS","Premium Blue","0","0.00","0.00","Season Full Price","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Blue","253","3,542.00","3,542.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Blue","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Blue","19","266.00","266.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Blue","22","0.00","0.00","Season Player Parent Comp","New Season Tickets - Comp"
"BB24","MB02","MBS","Premium Blue","16","74.72","74.72","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","28","130.76","130.76","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","8","37.36","37.36","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","10","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","0","0.00","0.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","123","861.00","861.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","6","42.00","42.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","6","42.00","42.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Blue","22","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","2","0.00","0.00","Season UT Trade - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Blue","4","28.00","28.00","Season Youth - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Gold","4","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Premium Gold","35","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Premium Gold","14","98.00","98.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Gold","4","28.00","28.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB02","MBS","Premium Gold","0","0.00","0.00","Season Full Price","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Gold","47","658.00","658.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Gold","0","0.00","0.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Gold","19","266.00","266.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Gold","4","0.00","0.00","Season Player Parent Comp","New Season Tickets - Comp"
"BB24","MB02","MBS","Premium Gold","4","18.68","18.68","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","84","392.28","392.28","Season RSP 1/3 - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","0","0.00","0.00","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","12","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","8","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","2","14.00","14.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","13","91.00","91.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","2","14.00","14.00","Season UT Pkg F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Gold","10","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Gold","2","14.00","14.00","Season Youth - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","30","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB02","MBS","Premium Purple","17","90.61","90.61","Season ADA Lower","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","2","10.66","10.66","Season ADA Lower - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","2","5.34","5.34","Season ADA Lower F/S","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","114","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Premium Purple","8","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Premium Purple","56","336.00","336.00","Season F/S","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Purple","24","144.00","144.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Premium Purple","13","78.00","78.00","Season F/S - NEW","New Season Tickets - F/S"
"BB24","MB02","MBS","Premium Purple","0","0.00","0.00","Season F/S - NEW - Grogan","New Season Tickets - F/S"
"BB24","MB02","MBS","Premium Purple","78","936.00","936.00","Season Full Price","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","58","696.00","696.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","25","300.00","300.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","6","72.00","72.00","Season Full Price - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","0","0.00","0.00","Season RSP 1/3 - NEW","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","8","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","2","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","1","6.00","6.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","8","48.00","48.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","4","0.00","0.00","Season UT Trade","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","5","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Premium Purple","72","360.00","360.00","Season Varsity T","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","37","185.00","185.00","Season Varsity T - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","5","25.00","25.00","Season Varsity T - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","1","5.00","5.00","Season Varsity T - NEW - Grogan","New Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","5","30.00","18.00","Season Youth","Season Tickets - Standard"
"BB24","MB02","MBS","Premium Purple","1","6.00","6.00","Season Youth - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Suite","1","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Suite","4","56.00","56.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Suite","0","0.00","0.00","Season UT Pkg","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Suite","187","1,309.00","1,309.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Suite","15","105.00","105.00","Season UT Pkg - NEW - Grogan","New Season Tickets - Package/Trade"
"BB24","MB02","MBS","Suite","8","0.00","0.00","Season UT Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Upper A","39","0.00","0.00","Event Dynamic","Miscellaneous"
"BB24","MB02","MBS","Upper A","57","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Upper A","22","0.00","0.00","Season Comp - Grogan","Season Tickets - Comp"
"BB24","MB02","MBS","Upper A","0","0.00","0.00","Season Comp - NEW","New Season Tickets - Comp"
"BB24","MB02","MBS","Upper A","10","60.00","60.00","Season F/S","Season Tickets - F/S"
"BB24","MB02","MBS","Upper A","2","12.00","12.00","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Upper A","24","288.00","288.00","Season Full Price","Season Tickets - Standard"
"BB24","MB02","MBS","Upper A","0","0.00","0.00","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Upper A","4","48.00","48.00","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Upper A","1","0.00","0.00","Season Kids Club","Season Tickets - Comp"
"BB24","MB02","MBS","Upper A","122","488.00","488.00","Season RSP 1/3","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Upper A","80","0.00","0.00","Season RSP Trade","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Upper A","4","0.00","0.00","Season RSP Trade - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Upper A","25","150.00","150.00","Season UT Pkg - Grogan","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Upper A","4","0.00","0.00","Season UT Trade","Season Tickets - Package/Trade"
"BB24","MB02","MBS","Upper A","1","6.00","6.00","Season Youth - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Upper B","30","0.00","0.00","Season Comp","Season Tickets - Comp"
"BB24","MB02","MBS","Upper B","40","106.80","106.80","Season F/S","Season Tickets - F/S"
"BB24","MB02","MBS","Upper B","4","10.68","10.68","Season F/S - Grogan","Season Tickets - F/S"
"BB24","MB02","MBS","Upper B","2","5.34","8.01","Season F/S - NEW","New Season Tickets - F/S"
"BB24","MB02","MBS","Upper B","126","671.58","671.58","Season Full Price","Season Tickets - Standard"
"BB24","MB02","MBS","Upper B","11","58.63","58.63","Season Full Price - Grogan","Season Tickets - Standard"
"BB24","MB02","MBS","Upper B","18","95.94","95.94","Season Full Price - NEW","New Season Tickets - Standard"
"BB24","MB02","MBS","Upper B","8","0.00","0.00","Season Kids Club","Season Tickets - Comp"
"BB24","MB02","MBS","Upper B","3","8.01","8.01","Season Youth","Season Tickets - Standard"
"BB24","MB02","MBS","Upper B","1","2.67","2.67","Season Youth - NEW","New Season Tickets - Standard"
"BB24","MB02P","BBPKFS","Area A","595","0.00","0.00","Parking","Parking"
"BB24","MB02P","BBPKFS","Area A","179","0.00","0.00","Staff Parking","Parking"
"BB24","MB02P","BBPKFS","Area B","209","0.00","0.00","Parking","Parking"
"BB24","MB02P","BBPKFS","Area B","50","0.00","0.00","Staff Parking","Parking"
"BB24","MB02P","BBPKFS","Area PC/SD","228","0.00","0.00","Parking","Parking"
"BB24","MB02P","BBPKFS","Area SHR","45","0.00","0.00","Parking","Parking"
"BB24","MB02P","MB02P","Area A","26","0.00","0.00","Parking","Parking"
"BB24","MB02P","MB02P","Area A","2","0.00","0.00","Staff Parking","Parking"
"BB24","MB02P","MB02P","Area B","5","0.00","0.00","Parking","Parking"
"BB24","MB02P","MB02P","Area PC/SD","3","0.00","0.00","Parking","Parking"
"BB24","MB02P","MB02P","Area SHR","1","0.00","0.00","Parking","Parking"
"BB24","MB03","MB03","Bleachers","99","0.00","0.00","Access Pass","Single Game - Standard"
"BB24","MB03","MB03","Bleachers","5","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB03","MB03","Bleachers","2","22.00","22.00","Day of Student Guest","Single Game - Day of Game"
"BB24","MB03","MB03","Club","1","19.00","19.00","Donor Extra - Grogan","Single Game - Standard"
"BB24","MB03","MB03","Club","9","126.00","126.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB03","MB03","Club","4","28.00","28.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB03","MB03","Courtside","1","19.00","19.00","Donor Extra - Grogan","Single Game - Standard"
"BB24","MB03","MB03","Courtside","10","140.00","140.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB03","MB03","Courtside","8","56.00","56.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB03","MB03","Loge","1","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB03","MB03","Loge","3","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB03","MB03","Loge","22","154.00","154.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB03","MB03","Loge","12","84.00","84.00","Transfer UT Pkg F/S -  Grogan","Transfer"
"BB24","MB03","MB03","Premium Blue","25","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB03","MB03","Premium Blue","0","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB03","MB03","Premium Blue","6","294.00","294.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB03","MB03","Premium Blue","1","24.50","24.50","Day of Youth","Single Game - Day of Game"
"BB24","MB03","MB03","Premium Blue","17","799.00","799.00","Full Price","Single Game - Standard"
"BB24","MB03","MB03","Premium Blue","6","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB03","MB03","Premium Blue","13","0.00","0.00","Transfer Event Dynamic","Transfer"
"BB24","MB03","MB03","Premium Blue","4","56.00","56.00","Transfer Full Price","Transfer"
"BB24","MB03","MB03","Premium Blue","20","280.00","280.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB03","MB03","Premium Blue","26","0.00","0.00","Transfer Player/Parent Comp","Transfer"
"BB24","MB03","MB03","Premium Blue","10","70.00","70.00","Transfer UT Pkg - Grogan","Transfer"
"BB24","MB03","MB03","Premium Blue","13","0.00","0.00","Vet Tix","Single Game - Standard"
"BB24","MB03","MB03","Premium Blue","5","117.50","117.50","Youth (12 & Under)","Single Game - Standard"
"BB24","MB03","MB03","Premium Gold","15","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB03","MB03","Premium Gold","3","0.00","0.00","Comp - Grogan","Single Game - Standard"
"BB24","MB03","MB03","Premium Gold","2","74.00","74.00","Day of Full Price","Single Game - Day of Game"
"BB24","MB03","MB03","Premium Gold","2","37.00","37.00","Day of Youth","Single Game - Day of Game"
"BB24","MB03","MB03","Premium Gold","9","0.00","0.00","Recruit Tickets","Single Game - Promo/Comp Non Sales Leads"
"BB24","MB03","MB03","Premium Gold","6","0.00","0.00","Transfer Comp - Grogan","Transfer"
"BB24","MB03","MB03","Premium Gold","5","70.00","70.00","Transfer Full Price - Grogan","Transfer"
"BB24","MB03","MB03","Premium Gold","2","0.00","0.00","Transfer Player/Parent Comp","Transfer"
"BB24","MB03","MB03","Premium Gold","2","0.00","0.00","Transfer RSP 1/3 - Grogan","Transfer"
"BB24","MB03","MB03","Premium Purple","99","0.00","0.00","Comp","Single Game - Standard"
"BB24","MB03","MB03","Premium Purple","2","0.00","0.00","Comp - Certificate","Single Game - Promo/Comp Sales Leads"
